131,1348039132,None
132,1348039139,None
133,1348039166,None
134,1348039204,None
135,1348039224,None
136,1348039250,None
137,1348039257,None
138,1348039264,None
139,1348039280,None
140,1348039293,None
141,1348039331,None
142,1348039485,None
143,1348039553,None
144,1348039639,None
145,1348039647,None
146,1348039660,None
147,1348039765,None
148,1348039778,None
149,1348039805,None
150,1348039859,None
151,1348039885,None
152,1348039970,None
153,1348039988,None
154,1348040056,None
155,1348040136,None
156,1348040322,None
157,1348040562,None
158,1348040568,None
159,1348040616,None
160,1348040694,None
161,1348040723,None
162,1348040794,None
163,1348040801,None
164,1348040802,None
165,1348040810,None
166,1348040861,None
167,1348040871,None
168,1348040905,None
169,1348040986,None
170,1348041127,None
171,1348041213,None
172,1348041221,None
173,1348041263,None
174,1348041305,None
175,1348041406,None
176,1348041466,None
177,1348041518,None
178,1348041574,None
179,1348041579,None
180,1348041645,None
181,1348041820,None
182,1348041867,None
183,1348041939,None
184,1348041939,None
185,1348041980,None
186,1348041992,None
187,1348042027,None
188,1348042041,None
189,1348042069,None
190,1348042075,None
191,1348042116,None
192,1348042120,None
193,1348042156,None
194,1348042166,None
195,1348042244,None
196,1348042267,None
197,1348042323,None
198,1348042362,None
199,1348042377,None
200,1348042397,None
201,1348042407,None
202,1348042503,None
203,1348042512,country_us
204,1348042592,None
205,1348042602,None
206,1348042655,None
207,1348042666,country_us
208,1348042697,None
209,1348042743,None
210,1348042750,country_us
211,1348042760,country_ca
212,1348042863,None
213,1348042866,None
214,1348042896,None
215,1348042928,None
216,1348042994,country_au
217,1348043002,None
218,1348043019,country_us
219,1348043036,country_us
220,1348043113,country_us
221,1348043157,None
222,1348043158,None
223,1348043164,None
224,1348043232,country_us
225,1348043241,country_ie
226,1348043288,country_us
227,1348043311,None
228,1348043354,country_au
229,1348043413,None
230,1348043441,None
231,1348043472,country_us
232,1348043556,country_us
233,1348043631,country_us
234,1348043672,country_tw
235,1348043706,None
236,1348043744,None
237,1348043763,None
238,1348043766,None
239,1348043921,None
240,1348044007,country_au
241,1348044050,None
242,1348044064,None
243,1348044067,None
244,1348044085,country_us
245,1348044140,None
246,1348044216,country_do
247,1348044250,country_us
248,1348044271,None
249,1348044299,None
250,1348044368,None
251,1348044428,None
252,1348044435,country_ph
253,1348044440,None
254,1348044450,None
255,1348044469,country_us
256,1348044518,None
257,1348044671,None
258,1348044717,None
259,1348044742,None
260,1348044768,country_us
261,1348044786,country_us
262,1348044833,None
263,1348044891,country_us
264,1348044893,country_gb
265,1348044984,country_us
266,1348045021,None
267,1348045063,None
268,1348045068,None
269,1348045107,None
270,1348045152,country_nz
271,1348045269,None
272,1348045286,None
273,1348045363,country_ca
274,1348045381,country_us
275,1348045399,None
276,1348045501,country_us
277,1348045509,None
278,1348045531,None
279,1348045665,None
280,1348045682,None
281,1348045744,None
282,1348045798,country_jp
283,1348045825,None
284,1348045869,country_us
285,1348045931,None
286,1348046024,None
287,1348046026,country_tw
288,1348046062,country_us
289,1348046078,None
290,1348046083,None
291,1348046109,country_us
292,1348046187,None
293,1348046282,country_us
294,1348046290,None
295,1348046303,country_us
296,1348046330,None
297,1348046475,country_no
298,1348046477,None
299,1348046515,country_us
300,1348046748,country_us
301,1348046748,country_us
302,1348046792,country_us
303,1348046839,country_ca
304,1348046854,country_jp
305,1348046887,None
306,1348046988,country_us
307,1348047004,country_tw
308,1348047074,None
309,1348047137,None
310,1348047140,None
311,1348047171,None
312,1348047231,None
313,1348047287,None
314,1348047315,None
315,1348047332,None
316,1348047448,None
317,1348047554,None
318,1348047591,None
319,1348047591,None
320,1348047628,None
321,1348047652,None
322,1348047778,None
323,1348047865,None
324,1348047866,None
325,1348047887,country_us
326,1348047908,None
327,1348047950,None
328,1348047977,country_ca
329,1348048029,None
330,1348048066,None
331,1348048098,None
332,1348048201,None
333,1348048295,country_us
334,1348048335,None
335,1348048361,None
336,1348048403,None
337,1348048405,None
338,1348048438,None
339,1348048442,country_us
340,1348048505,None
341,1348048740,country_us
342,1348048765,country_us
343,1348048770,country_de
344,1348048900,None
345,1348049021,None
346,1348049041,None
347,1348049159,None
348,1348049242,country_ca
349,1348049315,None
350,1348049360,country_us
351,1348049380,country_us
352,1348049569,country_us
353,1348049591,None
354,1348049640,None
355,1348049681,country_us
356,1348049732,None
357,1348049761,country_au
358,1348049880,country_us
359,1348049936,country_us
360,1348049960,None
361,1348050001,None
362,1348050012,None
363,1348050023,None
364,1348050043,None
365,1348050103,None
366,1348050120,country_us
367,1348050144,None
368,1348050181,None
369,1348050229,country_au
370,1348050230,None
371,1348050246,country_ca
372,1348050247,None
373,1348050283,None
374,1348050300,country_au
375,1348050319,None
376,1348050363,None
377,1348050423,country_jp
378,1348050506,None
379,1348050563,None
380,1348050586,country_jp
381,1348050612,country_us
382,1348050703,None
383,1348050833,None
384,1348050840,None
385,1348050846,None
386,1348050959,None
387,1348050979,None
388,1348051002,None
389,1348051040,None
390,1348051040,None
391,1348051082,country_us
392,1348051114,country_sg
393,1348051118,country_au
394,1348051171,country_au
395,1348051215,None
396,1348051242,None
397,1348051255,None
398,1348051352,country_us
399,1348051464,None
400,1348051490,country_jm
401,1348051566,None
402,1348051659,None
403,1348051690,country_cl
404,1348051690,country_us
405,1348051718,country_cl
406,1348051813,None
407,1348051848,country_mx
408,1348052039,country_ph
409,1348052065,None
410,1348052081,None
411,1348052095,None
412,1348052172,None
413,1348052305,None
414,1348052427,country_us
415,1348052548,country_au
416,1348052550,None
417,1348052555,None
418,1348052674,country_ca
419,1348052744,country_au
420,1348052751,None
421,1348052754,None
422,1348052763,country_au
423,1348052769,None
424,1348052825,None
425,1348052865,None
426,1348052918,country_us
427,1348052956,country_us
428,1348052993,None
429,1348053038,country_us
430,1348053061,None
431,1348053137,country_ca
432,1348053197,None
433,1348053210,None
434,1348053226,None
435,1348053259,country_us
436,1348053300,country_us
437,1348053328,None
438,1348053431,None
439,1348053502,None
440,1348053532,None
441,1348053533,country_us
442,1348053696,None
443,1348053773,country_us
444,1348053829,country_cn
445,1348053871,None
446,1348053950,country_us
447,1348053971,country_hk
448,1348054020,None
449,1348054115,None
450,1348054158,None
451,1348054289,None
452,1348054298,country_ca
453,1348054354,None
454,1348054358,None
455,1348054402,None
456,1348054512,None
457,1348054512,None
458,1348054571,None
459,1348054573,country_us
460,1348054671,None
461,1348054677,country_nz
462,1348054771,None
463,1348054828,None
464,1348054833,None
465,1348054842,None
466,1348054846,None
467,1348054847,None
468,1348054862,None
469,1348054908,None
470,1348054936,country_us
471,1348055012,None
472,1348055032,country_us
473,1348055065,None
474,1348055115,None
475,1348055214,None
476,1348055229,None
477,1348055263,None
478,1348055294,None
479,1348055324,country_ca
480,1348055682,None
481,1348055888,None
482,1348055911,None
483,1348056012,country_za
484,1348056045,country_au
485,1348056087,country_us
486,1348056157,country_jp
487,1348056375,None
488,1348056387,None
489,1348056419,country_at
490,1348056431,None
491,1348056487,country_us
492,1348056504,country_us
493,1348056670,None
494,1348056751,country_us
495,1348056770,country_us
496,1348056924,country_nz
497,1348056954,country_us
498,1348056958,None
499,1348057088,None
500,1348057250,None
501,1348057254,None
502,1348057454,None
503,1348057494,None
504,1348057795,None
505,1348057849,None
506,1348057879,None
507,1348057923,country_us
508,1348057951,country_us
509,1348057978,None
510,1348058028,None
511,1348058120,None
512,1348058249,None
513,1348058296,None
514,1348058386,None
515,1348058443,None
516,1348058473,country_us
517,1348058502,country_se
518,1348058570,None
519,1348058749,None
520,1348058760,country_us
521,1348058794,None
522,1348058802,country_us
523,1348058869,None
524,1348058902,None
525,1348058968,None
526,1348059098,None
527,1348059163,None
528,1348059231,country_us
529,1348059352,None
530,1348059496,None
531,1348059523,None
532,1348059897,country_tw
533,1348059989,country_ca
534,1348060000,None
535,1348060053,country_us
536,1348060102,country_au
537,1348060347,None
538,1348060374,country_us
539,1348060403,None
540,1348060563,country_hk
541,1348060642,None
542,1348060650,None
543,1348060699,None
544,1348060779,None
545,1348060852,country_nz
546,1348060861,country_ru
547,1348060870,None
548,1348060907,country_us
549,1348060912,None
550,1348060931,None
551,1348060948,country_us
552,1348060959,country_de
553,1348061025,None
554,1348061026,None
555,1348061029,None
556,1348061068,country_it
557,1348061230,country_se
558,1348061247,country_tw
559,1348061250,country_us
560,1348061356,None
561,1348061382,None
562,1348061416,None
563,1348061427,None
564,1348061440,None
565,1348061529,None
566,1348061612,None
567,1348061670,None
568,1348061789,None
569,1348061809,None
570,1348061813,None
571,1348061823,None
572,1348061939,None
573,1348061947,None
574,1348061958,None
575,1348062041,None
576,1348062045,None
577,1348062048,None
578,1348062069,None
579,1348062111,country_au
580,1348062252,None
581,1348062274,country_au
582,1348062280,country_au
583,1348062301,None
584,1348062303,None
585,1348062384,None
586,1348062395,country_gr
587,1348062517,None
588,1348062648,None
589,1348062682,country_de
590,1348062766,None
591,1348062768,country_ca
592,1348062772,None
593,1348062793,None
594,1348062862,country_ro
595,1348062908,country_es
596,1348062973,None
597,1348063020,None
598,1348063113,None
599,1348063120,None
600,1348063201,None
601,1348063206,country_fr
602,1348063252,None
603,1348063258,None
604,1348063290,None
605,1348063293,None
606,1348063437,None
607,1348063446,None
608,1348063466,None
609,1348063513,None
610,1348063513,None
611,1348063707,None
612,1348063804,None
613,1348063860,None
614,1348063878,None
615,1348063882,None
616,1348064024,None
617,1348064062,country_gb
618,1348064111,None
619,1348064122,None
620,1348064161,country_se
621,1348064234,None
622,1348064296,country_au
623,1348064359,None
624,1348064359,None
625,1348064366,None
626,1348064408,None
627,1348064494,country_ru
628,1348064502,None
629,1348064506,None
630,1348064583,country_tr
631,1348064600,None
632,1348064658,None
633,1348064709,None
634,1348064791,None
635,1348064795,None
636,1348064803,country_jp
637,1348064821,country_si
638,1348064886,None
639,1348065042,None
640,1348065154,None
641,1348065228,None
642,1348065265,country_hk
643,1348065330,None
644,1348065533,country_nl
645,1348065541,country_gb
646,1348065570,country_nz
647,1348065619,None
648,1348065624,None
649,1348065631,country_nl
650,1348065632,country_gr
651,1348065809,country_hk
652,1348065814,None
653,1348065822,None
654,1348065847,country_it
655,1348065847,country_lk
656,1348065923,None
657,1348065972,None
658,1348066035,None
659,1348066131,None
660,1348066384,None
661,1348066432,None
662,1348066521,None
663,1348066560,None
664,1348066637,country_ae
665,1348066696,None
666,1348066714,country_gb
667,1348066736,None
668,1348066758,None
669,1348066917,None
670,1348066939,None
671,1348067139,None
672,1348067141,None
673,1348067250,country_pl
674,1348067273,None
675,1348067280,None
676,1348067451,None
677,1348067458,None
678,1348067461,None
679,1348067525,None
680,1348067589,None
681,1348067621,None
682,1348067723,None
683,1348067732,None
684,1348067801,None
685,1348067806,country_fr
686,1348067812,None
687,1348067855,None
688,1348067868,country_de
689,1348067870,None
690,1348067922,None
691,1348067934,None
692,1348067938,country_gb
693,1348067992,country_fr
694,1348067992,None
695,1348068016,None
696,1348068030,None
697,1348068236,country_jp
698,1348068266,None
699,1348068294,None
700,1348068388,country_au
701,1348068442,None
702,1348068467,None
703,1348068527,None
704,1348068552,country_de
705,1348068591,None
706,1348068622,None
707,1348068691,None
708,1348068697,None
709,1348068802,None
710,1348068817,None
711,1348069015,country_de
712,1348069029,None
713,1348069100,country_jp
714,1348069178,country_de
715,1348069269,None
716,1348069278,None
717,1348069304,None
718,1348069313,None
719,1348069349,country_de
720,1348069384,None
721,1348069397,None
722,1348069404,country_es
723,1348069631,None
724,1348069673,country_gb
725,1348069684,None
726,1348069686,None
727,1348069746,None
728,1348069767,country_ch
729,1348069830,None
730,1348069868,country_gb
731,1348069879,None
732,1348069882,None
733,1348069887,country_no
734,1348069924,None
735,1348070112,country_gb
736,1348070116,country_jp
737,1348070121,country_es
738,1348070137,None
739,1348070257,None
740,1348070265,None
741,1348070302,None
742,1348070441,None
743,1348070456,country_de
744,1348070487,None
745,1348070544,country_au
746,1348070567,None
747,1348070692,None
748,1348070694,None
749,1348070728,country_kr
750,1348070849,None
751,1348071040,None
752,1348071071,country_nl
753,1348071214,None
754,1348071224,None
755,1348071227,None
756,1348071259,None
757,1348071272,None
758,1348071276,None
759,1348071388,None
760,1348071441,country_au
761,1348071515,country_gb
762,1348071565,None
763,1348071678,country_no
764,1348071678,country_es
765,1348071717,None
766,1348071795,None
767,1348071827,None
768,1348071884,country_ch
769,1348071939,None
770,1348071968,country_pl
771,1348072007,country_de
772,1348072016,None
773,1348072040,None
774,1348072051,None
775,1348072077,None
776,1348072124,None
777,1348072139,country_de
778,1348072154,None
779,1348072163,country_pt
780,1348072252,country_us
781,1348072320,None
782,1348072328,None
783,1348072419,None
784,1348072474,country_de
785,1348072482,country_es
786,1348072486,None
787,1348072491,None
788,1348072515,None
789,1348072615,None
790,1348072625,None
791,1348072650,None
792,1348072655,country_us
793,1348072681,None
794,1348072719,None
795,1348072728,None
796,1348072734,None
797,1348072735,country_de
798,1348072736,None
799,1348072904,country_eg
800,1348072932,country_nl
801,1348072939,country_dk
802,1348073001,country_sk
803,1348073045,country_gb
804,1348073049,None
805,1348073054,None
806,1348073058,None
807,1348073143,None
808,1348073178,country_za
809,1348073195,country_nl
810,1348073202,None
811,1348073271,country_au
812,1348073321,None
813,1348073509,None
814,1348073522,country_sg
815,1348073538,None
816,1348073698,None
817,1348073734,None
818,1348073739,country_gb
819,1348073742,country_de
820,1348073771,None
821,1348073779,country_es
822,1348073793,country_nz
823,1348073832,None
824,1348073855,None
825,1348073919,None
826,1348073923,country_gb
827,1348073934,country_gb
828,1348073941,country_il
829,1348073965,None
830,1348073973,country_gb
831,1348074010,None
832,1348074029,country_gb
833,1348074052,None
834,1348074056,country_au
835,1348074117,None
836,1348074136,None
837,1348074149,None
838,1348074152,None
839,1348074242,country_pt
840,1348074319,None
841,1348074362,country_gb
842,1348074457,country_us
843,1348074546,None
844,1348074558,None
845,1348074620,None
846,1348074728,None
847,1348074738,None
848,1348074738,country_es
849,1348074852,country_gb
850,1348074869,None
851,1348074984,country_in
852,1348074992,None
853,1348075080,country_de
854,1348075121,country_gb
855,1348075184,country_at
856,1348075191,None
857,1348075288,None
858,1348075295,None
859,1348075315,None
860,1348075331,None
861,1348075368,None
862,1348075381,None
863,1348075385,country_gb
864,1348075407,country_us
865,1348075531,None
866,1348075545,None
867,1348075547,None
868,1348075590,None
869,1348075627,country_in
870,1348075637,country_be
871,1348075652,country_es
872,1348075659,country_se
873,1348075755,country_de
874,1348075776,None
875,1348075854,None
876,1348075985,None
877,1348075986,country_gb
878,1348076022,country_nl
879,1348076064,None
880,1348076217,None
881,1348076303,None
882,1348076351,None
883,1348076361,None
884,1348076530,country_nl
885,1348076535,None
886,1348076777,None
887,1348076827,None
888,1348076890,None
889,1348076898,country_gb
890,1348076912,None
891,1348076930,None
892,1348077012,None
893,1348077014,None
894,1348077056,None
895,1348077170,None
896,1348077194,None
897,1348077218,None
898,1348077246,country_gb
899,1348077260,None
900,1348077290,None
901,1348077341,None
902,1348077386,None
903,1348077393,country_gb
904,1348077466,None
905,1348077504,None
906,1348077555,None
907,1348077572,None
908,1348077591,None
909,1348077594,country_za
910,1348077659,None
911,1348077662,None
912,1348077774,None
913,1348077799,None
914,1348077948,None
915,1348077959,country_fi
916,1348077984,country_at
917,1348078029,None
918,1348078052,None
919,1348078082,None
920,1348078097,country_gb
921,1348078101,country_jp
922,1348078177,None
923,1348078200,None
924,1348078251,country_ie
925,1348078276,None
926,1348078335,None
927,1348080117,country_gb
928,1348080159,None
929,1348080179,country_it
930,1348080186,country_gb
931,1348080190,None
932,1348080222,country_pr
933,1348080264,None
934,1348080277,None
935,1348080281,None
936,1348080285,country_de
937,1348080286,None
938,1348080295,None
939,1348080310,None
940,1348080313,country_no
941,1348080324,None
942,1348080327,country_il
943,1348080339,country_it
944,1348080348,country_de
945,1348080349,None
946,1348080368,None
947,1348080370,None
948,1348080377,None
949,1348080387,None
950,1348080390,None
951,1348080410,None
952,1348080411,None
953,1348080418,None
954,1348080436,None
955,1348080437,country_us
956,1348080441,None
957,1348080454,country_at
958,1348080458,None
959,1348080459,country_it
960,1348080475,None
961,1348080496,None
962,1348080497,country_no
963,1348080547,None
964,1348080581,None
965,1348080591,None
966,1348080618,None
967,1348080624,None
968,1348080628,None
969,1348080628,None
970,1348080659,None
971,1348080666,None
972,1348080667,None
973,1348080694,None
974,1348080697,None
975,1348080702,country_ie
976,1348080712,None
977,1348080733,None
978,1348080742,None
979,1348080833,country_au
980,1348080845,None
981,1348080929,None
982,1348080972,country_es
983,1348080974,country_us
984,1348081028,None
985,1348081047,None
986,1348081050,None
987,1348081053,None
988,1348081093,None
989,1348081194,None
990,1348081215,None
991,1348081260,None
992,1348081335,country_de
993,1348081373,None
994,1348081478,country_be
995,1348081491,None
996,1348081499,None
997,1348081527,country_gb
998,1348081603,country_us
999,1348081609,None
1000,1348081630,None
1001,1348081647,country_us
1002,1348081675,None
1003,1348081725,country_us
1004,1348081813,country_us
1005,1348081856,None
1006,1348081892,None
1007,1348081911,None
1008,1348081970,None
1009,1348081986,country_gb
1010,1348081996,country_us
1011,1348082017,None
1012,1348082046,country_us
1013,1348082104,country_pt
1014,1348082113,country_gb
1015,1348082115,None
1016,1348082132,None
1017,1348082138,country_fr
1018,1348082143,None
1019,1348082181,None
1020,1348082197,None
1021,1348082200,country_gb
1022,1348082233,None
1023,1348082253,country_jp
1024,1348082335,None
1025,1348082354,country_gb
1026,1348082362,None
1027,1348082362,None
1028,1348082397,country_th
1029,1348082406,country_gb
1030,1348082412,None
1031,1348082413,country_ca
1032,1348082420,None
1033,1348082452,country_de
1034,1348082475,None
1035,1348082477,country_no
1036,1348082581,None
1037,1348082654,country_gb
1038,1348082664,None
1039,1348082700,None
1040,1348082700,country_us
1041,1348082772,None
1042,1348082824,None
1043,1348082871,None
1044,1348082895,country_gb
1045,1348082920,None
1046,1348082947,country_ca
1047,1348082966,country_it
1048,1348082971,None
1049,1348083022,None
1050,1348083033,country_gb
1051,1348083046,country_pl
1052,1348083066,None
1053,1348083066,None
1054,1348083113,None
1055,1348083223,country_gb
1056,1348083248,country_se
1057,1348083251,None
1058,1348083303,country_us
1059,1348083342,country_gb
1060,1348083399,country_fr
1061,1348083416,None
1062,1348083418,None
1063,1348083418,country_de
1064,1348083419,None
1065,1348083424,None
1066,1348083451,None
1067,1348083456,country_au
1068,1348083512,None
1069,1348083542,country_dk
1070,1348083574,None
1071,1348083662,country_dk
1072,1348083679,country_de
1073,1348083736,None
1074,1348083758,None
1075,1348083760,None
1076,1348083773,None
1077,1348083787,None
1078,1348083820,country_se
1079,1348083870,None
1080,1348083920,country_us
1081,1348083925,country_be
1082,1348083972,country_gb
1083,1348083973,country_se
1084,1348083991,None
1085,1348083995,None
1086,1348084043,country_gb
1087,1348084076,None
1088,1348084090,country_us
1089,1348084096,None
1090,1348084109,None
1091,1348084120,country_br
1092,1348084127,None
1093,1348084146,None
1094,1348084170,country_il
1095,1348084200,None
1096,1348084251,None
1097,1348084273,country_de
1098,1348084284,None
1099,1348084329,None
1100,1348084345,country_us
1101,1348084348,None
1102,1348084536,None
1103,1348084552,None
1104,1348084562,country_it
1105,1348084576,None
1106,1348084632,country_gb
1107,1348084658,None
1108,1348084660,country_de
1109,1348084695,country_es
1110,1348084784,None
1111,1348084788,None
1112,1348084791,None
1113,1348084792,country_ie
1114,1348084852,country_us
1115,1348084933,None
1116,1348084948,country_nl
1117,1348085051,None
1118,1348085106,None
1119,1348085144,None
1120,1348085202,None
1121,1348085204,None
1122,1348085218,country_us
1123,1348085238,None
1124,1348085256,country_us
1125,1348085259,country_us
1126,1348085269,None
1127,1348085272,country_kr
1128,1348085276,None
1129,1348085289,None
1130,1348085308,None
1131,1348085325,None
1132,1348085366,None
1133,1348085419,None
1134,1348085422,None
1135,1348085463,None
1136,1348085513,None
1137,1348085523,country_gb
1138,1348085536,country_us
1139,1348085567,country_us
1140,1348085597,None
1141,1348085616,None
1142,1348085699,None
1143,1348085725,None
1144,1348085727,None
1145,1348085752,None
1146,1348085776,None
1147,1348085810,None
1148,1348085814,None
1149,1348085837,None
1150,1348085866,country_gb
1151,1348085881,None
1152,1348085888,country_mx
1153,1348085905,None
1154,1348085926,None
1155,1348085976,country_us
1156,1348085979,None
1157,1348085995,country_us
1158,1348086003,None
1159,1348086075,None
1160,1348086077,country_us
1161,1348086084,country_us
1162,1348086120,country_pl
1163,1348086142,None
1164,1348086192,None
1165,1348086202,None
1166,1348086224,country_it
1167,1348086237,country_gb
1168,1348086283,country_dk
1169,1348086304,None
1170,1348086335,None
1171,1348086398,country_us
1172,1348086402,None
1173,1348086409,country_gb
1174,1348086441,None
1175,1348086466,country_ch
1176,1348086489,None
1177,1348086497,None
1178,1348086547,None
1179,1348086570,None
1180,1348086582,country_gb
1181,1348086586,None
1182,1348086595,None
1183,1348086614,None
1184,1348086648,None
1185,1348086662,None
1186,1348086670,country_in
1187,1348086671,None
1188,1348086693,None
1189,1348086765,None
1190,1348086780,None
1191,1348086790,None
1192,1348086820,None
1193,1348086823,None
1194,1348086825,None
1195,1348086945,None
1196,1348087003,country_us
1197,1348087005,None
1198,1348087010,country_cn
1199,1348087011,None
1200,1348087045,None
1201,1348087057,country_us
1202,1348087118,None
1203,1348087121,country_it
1204,1348087186,None
1205,1348087194,None
1206,1348087214,None
1207,1348087215,country_us
1208,1348087216,None
1209,1348087224,None
1210,1348087225,country_us
1211,1348087272,None
1212,1348087279,country_de
1213,1348087315,None
1214,1348087319,None
1215,1348087344,None
1216,1348087422,country_us
1217,1348087433,None
1218,1348087472,None
1219,1348087476,None
1220,1348087506,country_us
1221,1348087514,None
1222,1348087549,None
1223,1348087594,country_us
1224,1348087648,None
1225,1348087664,country_gb
1226,1348087669,country_us
1227,1348087680,country_gb
1228,1348087733,country_ir
1229,1348087768,None
1230,1348087779,None
1231,1348087781,country_us
1232,1348087795,None
1233,1348087796,country_ir
1234,1348087808,None
1235,1348087840,country_us
1236,1348087849,None
1237,1348087860,country_pk
1238,1348087869,country_us
1239,1348087946,country_us
1240,1348087966,country_us
1241,1348087986,country_us
1242,1348087987,country_es
1243,1348088029,None
1244,1348088046,None
1245,1348088063,country_us
1246,1348088076,country_us
1247,1348088084,None
1248,1348088117,country_us
1249,1348088121,None
1250,1348088145,None
1251,1348088192,None
1252,1348088196,country_gb
1253,1348088256,None
1254,1348088257,None
1255,1348088281,None
1256,1348088297,None
1257,1348088309,None
1258,1348088393,None
1259,1348088406,None
1260,1348088428,None
1261,1348088430,None
1262,1348088437,None
1263,1348088439,None
1264,1348088450,None
1265,1348088471,None
1266,1348088517,country_us
1267,1348088519,None
1268,1348088529,None
1269,1348088530,None
1270,1348088536,None
1271,1348088537,None
1272,1348088593,None
1273,1348088623,None
1274,1348088625,None
1275,1348088650,country_ro
1276,1348088742,None
1277,1348088762,None
1278,1348088797,country_gb
1279,1348088877,None
1280,1348088882,country_us
1281,1348088896,country_us
1282,1348088910,country_gr
1283,1348088950,None
1284,1348088954,None
1285,1348088975,None
1286,1348088988,country_us
1287,1348088997,None
1288,1348089038,None
1289,1348089039,country_us
1290,1348089060,None
1291,1348089075,country_us
1292,1348089086,None
1293,1348089099,country_us
1294,1348089124,country_de
1295,1348089137,None
1296,1348089138,None
1297,1348089149,country_uy
1298,1348089168,None
1299,1348089168,country_us
1300,1348089246,None
1301,1348089279,None
1302,1348089281,None
1303,1348089325,None
1304,1348089352,None
1305,1348089380,country_de
1306,1348089393,None
1307,1348089434,None
1308,1348089457,country_us
1309,1348089492,None
1310,1348089515,country_de
1311,1348089519,None
1312,1348089534,country_sa
1313,1348089538,country_cz
1314,1348089543,country_se
1315,1348089544,None
1316,1348089546,country_us
1317,1348089558,None
1318,1348089582,None
1319,1348089589,None
1320,1348089612,None
1321,1348089754,None
1322,1348089769,None
1323,1348089777,None
1324,1348089796,country_de
1325,1348089799,None
1326,1348089800,country_us
1327,1348089823,None
1328,1348089902,None
1329,1348089953,None
1330,1348089971,None
1331,1348089979,None
1332,1348089997,country_us
1333,1348090038,country_us
1334,1348090051,country_us
1335,1348090076,None
1336,1348090093,country_us
1337,1348090099,None
1338,1348090164,country_us
1339,1348090178,None
1340,1348090203,country_us
1341,1348090212,None
1342,1348090212,None
1343,1348090224,country_dk
1344,1348090230,country_us
1345,1348090305,country_dk
1346,1348090331,None
1347,1348090349,country_ca
1348,1348090372,country_us
1349,1348090409,country_fr
1350,1348090415,None
1351,1348090440,None
1352,1348090460,country_us
1353,1348090461,country_us
1354,1348090471,None
1355,1348090526,country_nl
1356,1348090546,None
1357,1348090581,None
1358,1348090660,country_ca
1359,1348090672,country_us
1360,1348090672,None
1361,1348090683,None
1362,1348090705,country_us
1363,1348090713,None
1364,1348090722,None
1365,1348090808,None
1366,1348090823,country_ee
1367,1348090849,None
1368,1348090872,country_us
1369,1348090907,country_co
1370,1348090942,None
1371,1348090949,country_us
1372,1348090988,None
1373,1348091011,None
1374,1348091019,None
1375,1348091020,None
1376,1348091059,country_gb
1377,1348091059,country_us
1378,1348091073,None
1379,1348091086,None
1380,1348091106,country_ca
1381,1348091118,None
1382,1348091118,None
1383,1348091132,None
1384,1348091135,None
1385,1348091145,None
1386,1348091163,country_us
1387,1348091169,None
1388,1348091176,None
1389,1348091204,country_us
1390,1348091228,None
1391,1348091244,None
1392,1348091284,country_gt
1393,1348091287,None
1394,1348091314,country_gb
1395,1348091344,None
1396,1348091352,None
1397,1348091389,None
1398,1348091393,country_us
1399,1348091398,country_us
1400,1348091499,None
1401,1348091501,None
1402,1348091501,None
1403,1348091542,None
1404,1348091554,None
1405,1348091554,None
1406,1348091629,None
1407,1348091700,None
1408,1348091701,None
1409,1348091747,None
1410,1348091757,None
1411,1348091767,None
1412,1348091807,None
